date,uf,city,title,coment,answer,time_answer,coment_client_text,time_client,resolved,business,assessment
2021-04-09 16:45:00,SP,Suzano,Falta de respeito com o cliente,"ESTOU TREMENDAMENTE DECEPCIONADO COM ESTA EMPRESA. ISSO NÃO É ATITUDE DE UMA EMPRESA QUE É LÍDER DO MERCADO DE REFRIGERANTE. DESDE SEGUNDA ESTOU TENTANDO RESOLVER UM PROBLEMA E NINGUÉM RESOLVE. JA FALEI COM O SAC, JÁ FALEI COM O VENDEDOR, JÁ FALEI COM O SUPERVISOR E NADA. COMO VOCES QUEREM FORMAR PARCERIA DESSE JEITO? ESTOU SEM MERCADORIA PORQUE DEI EXCLUSIVIDADE A VOCÊS E O QUE EU GANHO? POUCO CASO. O MEU PROBLEMA É EXTREMAMENTE SIMPLES DE RESOLVER. É SÓ CONSULTAR O SITE DA RECEITA FEDERAL E VERÁ QUE MEU CNPJ ESTÁ ATIVO. SÓ ISSO, MAS A BURROCRACIA NÃO DEIXA.","Olá!Mario,Desde já gostaríamos de nos desculpar pelo ocorrido e transtornos causados.A sua notificação foi recebida e, em até 24 horas úteis, entraremos em contato para resolução. Por gentileza, fique atento aos telefones e e-mail disponibilizados no site, pois será através deles que faremos a tratativa.Obrigado e até breve!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-12 09:14:00,"Não precisam falar comigo, só liberem o cadastro.",2021-04-12 15:26:00,Resolvido,Sim,10
2021-04-09 14:28:00,SP,Carapicuíba,Motorista da coca cola bateu e foi embora,"Boa tarde! No dia 07.04.2021 recebi a entrega da coca cola, onde o caminhão da coca bateu na calha e soltou toda, ouvi o barulho e sai correndo, falei Com o motorista e o mesmo disse q não tinha o que fazer e foi embora. Tentei contato com a transportadora que está na nota fiscal e não tive sucesso. Como foi entrega da coca, responsável será a coca.O transporte responsável foi Transporte de cargas Karina lt. Placa FCH-1632.Aguardo retorno o mais breve possível, pois não vou arcar com o prejuízo.","Olá!Raini,Desde já gostaríamos de nos desculpar pelo ocorrido e transtornos causados.A sua notificação foi recebida e, em até 24 horas úteis, entraremos em contato para resolução. Por gentileza, fique atenta aos telefones e e-mail disponibilizados no site, pois será através deles que faremos a tratativa.Obrigado e até breve!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-12 09:05:00,Excelente atendimento. Resolveram muito rápido meu caso.Obg,2021-04-12 21:01:00,Resolvido,Sim,10
2021-04-09 10:20:00,SP,São Paulo,Falta de atendimento,"EU tenho um pequeno comércio, fiz o cadastro para receber produtos, fiz o cadastro e o representante que ir em um bar 10 horas da manhã, disse que não dava e o mesmo nunca foi lá e meu cadastro foi cancelado, pedi em 22/01/2021 para que meu reativem meu cadastro e nada.Além disso, não há catalogo com preços e etc...Abri um chamado no site da coca cola e nem sequer fui respondido ou entraram em contato.É esse o atendimento padrão a pequenos clientes?","Olá!Igor,Desde já gostaríamos de nos desculpar pelo ocorrido e transtornos causados.A sua notificação foi recebida e, em até 24 horas úteis, entraremos em contato para resolução. Por gentileza, fique atento aos telefones e e-mail disponibilizados no site, pois será através deles que faremos a tratativa.Obrigado e até breve!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-09 10:59:00,"Olá!Igor,Inicialmente, gostaríamos de nos desculpar pelo ocorrido e transtornos ocasionados.Ao identificar sua postagem no site do Reclame Aqui, nos empenhamos em atendê-lo (a) prontamente!Conforme retorno da nossa Equipe Comercial, soubemos que sua matrícula foi reativada e já encontra-se apta para compras com atendimentos programados aos sabados pelo nosso vendedor.Fique à vontade em nos contatar sempre que desejar através da nossa Central de Atendimento (0800 727 1100) ou via WhatsApp (11 98964 9773).A sua satisfação é o nosso objetivo! Adoraríamos receber sua avaliação!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-13 11:33:00,Resolvido,Sim,10
2021-04-09 09:02:00,SP,Ribeirão Preto,Troca de endereço de recebimento de mercadorias,"Já tem quase dois meses que entrei em contato com a coca cola Andina para alteração de endereço de entrega,porque tive problemas com o proprietário e tive que mudar de endereçoLigo na coca cola e toda vez eles me falam algo diferente. Primeiro falam que tem que esperar o prazo de 48 horas para resolverem,espero quando ligo novamente eles falam que não é lá que é com o vendedor, aí o vendedor fala que não é com ele.morsl da história fico sem saber o que fazer para resolver esse problema. E preciso receber os produtos agora no meu endereço atual.","Olá!Daniel,Desde já gostaríamos de nos desculpar pelo ocorrido e transtornos causados.A sua notificação foi recebida e, em até 24 horas úteis, entraremos em contato para resolução. Por gentileza, fique atento aos telefones e e-mail disponibilizados no site, pois será através deles que faremos a tratativa.Obrigado e até breve!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-09 09:51:00,"Entraram em contato comigo,me orientando que não é eles os responsáveis pela fábrica da cidade de Ribeirão Preto e sim a coca cola Andina que são os responsáveis.",2021-04-09 13:05:00,Resolvido,Não,9
2021-04-08 18:27:00,SP,São Paulo,Não entregam a mercadoria no dia agendado,"No dia 07/04, fiz pedido com o vendedor, as mercadorias seriam entregues no do 08/04. Neste dia recebi uma ligação às 08:30 da manhã informando que estavam em frente ao comércio , eu avisei que estava a caminho. Quando cheguei no comércio em menos de 5 minutos, o motorista tinha ido embora. Fui ao estabelecimento de trouxa.Eu não abro as 08:30 da manhã, abro as 10h. Não tenho culpa se esse horário é de rota do caminhão, mas para ser bom eu fui até o local pra receber mas fui enganado, ninguém esperou!!!!Falei com o vendedor hoje, ele falou que entregaria no sábado as mercadorias!!!!!Não é a primeira vez que isso acontece , muito errado isso!!!!!Muito insatisfeito com a coca cola Brasil","Olá!Jackson,Desde já gostaríamos de nos desculpar pelo ocorrido e transtornos causados.A sua notificação foi recebida e, em até 24 horas úteis, entraremos em contato para resolução. Por gentileza, fique atento aos telefones e e-mail disponibilizados no site, pois será através deles que faremos a tratativa.Obrigado e até breve!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-09 09:45:00,"Olá!Jackson,Inicialmente, gostaríamos de nos desculpar pelo ocorrido e transtornos ocasionados.Ao identificar sua postagem no site do Reclame Aqui, nos empenhamos em atendê-lo (a) prontamente!Conforme retorno da nossa Equipe de Distribuição soubemos que foi realizado contato em 14/01/2021, todas as duvidas foram esclarecidas e o atendimento normalizado.Fique à vontade em nos contatar sempre que desejar através da nossa Central de Atendimento (0800 727 1100) ou via WhatsApp (11 98964 9773).A sua satisfação é o nosso objetivo! Adoraríamos receber sua avaliação!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-14 15:36:00,Não resolvido,Não,0
2021-04-06 20:24:00,SP,Osasco,Não recebi meu pedido (Ordem de Serviço n 4261953934),"Prezados,Tudo bem com vocês?Venho através deste deixar minha indignação registrada com a Empresa Coca-Cola, fiz um pedido em 05/04/2021 com número da ordem de serviço 4261953934, entrega prevista para dia 06/04/2021 no valor de R$ 266,23, forma de pagamento à vista.Por volta das 18h50 liguei no 0800-727-1100 falei com atendente Henrique, para saber o status e o mesmo informou que não sabia o porque não recebi meu pedido.E que o mesmo seria cancelado porque estaria retornando ao galpão... como podem tratar o pedido do cliente desta forma? Sem dar uma satisfação, se eu não ligo estaria até agora na esperança da entrega.Quero saber porque fizeram isso?Deixar o cliente esperando é uma FALTA DE RESPEITO.O depto. responsável pelo faturamento emitiu a NF 017.137.276 e segundo o atendente a mesma seria cancelada que retrabalho o de vocês hein...quero um retorno o quanto antes para saber o porque a entrega não foi realizada ??Protocolo da ligação n 67.8539No aguardo de um posicionamento.Grato,Matrícula 0700270005 CPF 871.849.408-06Luiz Fernandes Bezerra","Olá!Luana,Desde já gostaríamos de nos desculpar pelo ocorrido e transtornos causados.A sua notificação foi recebida e, em até 24 horas úteis, entraremos em contato para resolução. Por gentileza, fique atenta aos telefones e e-mail disponibilizados no site, pois será através deles que faremos a tratativa.Obrigado e até breve!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-07 11:17:00,"Olá!Luana,Inicialmente, gostaríamos de nos desculpar pelo ocorrido e transtornos ocasionados.Ao identificar sua postagem no site do Reclame Aqui, nos empenhamos em atendê-la prontamente!Conforme retorno da nossa Equipe de Distribuição, confirmamos que as entregas não foram realizadas devido a problemas nos horários (estouro de jornada). Nos desculpamos imensamente pelo ocorrido e iremos monitorar os proximos atendimentos para que não ocorram divergências.Fique à vontade em nos contatar sempre que desejar através da nossa Central de Atendimento (0800 727 1100) ou via WhatsApp (11 98964 9773).A sua satisfação é o nosso objetivo!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-09 13:53:00,Resolvido,Sim,10
2021-04-06 00:01:00,SP,São Paulo,puro descaso,"Gostaria de saber qual o motivo de não fornecer coca cola 1 litro descartável pra PIZZARIA/PASTELARIA se no ATACADÃO e no ASSAÍ tem aos montes, sendo eu lojista obrigado a comprar nos atacadista pq a coca cola FEMSA só quer vender a zero de 1 litro (deve estar encalhado). Qual é a lógica????","Olá!Kristefferson,Desde já gostaríamos de nos desculpar pelo ocorrido e transtornos causados.A sua notificação foi recebida e, em até 24 horas úteis, entraremos em contato para resolução. Por gentileza, fique atento aos telefones e e-mail disponibilizados no site, pois será através deles que faremos a tratativa.Obrigado e até breve!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-06 14:49:00,nem houve atendimento.,2021-04-07 18:11:00,Não resolvido,Não,0
2021-03-31 19:01:00,SP,São Paulo,Não consigo fazer cadastro,"Estou a dias tendo fazer o cadastro na coca cola femsa,e no envio do cadastro aparece uma mensagem que eles entra em contato até 24 com agente,mais isso não acontece.","Olá!Elizete,Desde já gostaríamos de nos desculpar pelo ocorrido e transtornos causados.A sua notificação foi recebida e, em até 24 horas úteis, entraremos em contato para resolução. Por gentileza, fique atenta aos telefones e e-mail disponibilizados no site, pois será através deles que faremos a tratativa.Obrigado e até breve!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-01 12:32:00,"Olá!Elizete,Inicialmente, gostariamos de nos desculpar pelo ocorrido e transtornos ocasionados.Ao identificar sua postagem no site Reclame Aqui, nos empenhamos em atendê-la prontamente e estamos felizes por resolver sua manifestação!A nossa Central de Cadastro foi acionada e já concluiu a sua matrícula! Informamos que o seu atendimento ocorrerá todas às Quintas-Feiras, através do nosso time Comercial.Fique à vontade em nos contatar sempre que desejar através da nossa Central de Atendimento (0800 727 1100) ou via WhatsApp (11 98964 9773).A sua satisfação é o nosso objetivo! Adoraríamos receber sua avaliação!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-01 16:12:00,Resolvido,Sim,10
2021-03-29 21:24:00,SP,Guarulhos,Sem retorno,"Boa noite, mais de três semanas tento contato com a coca para fazer compras dos produtos, bem como verificar a viabilidade de colocar uma geladeira na minha loja no shopping bonsucesso. Entretanto sem sucesso, preencho o cadastro inúmeras vezes e aguardo o prazo estipulado por eles, mas sem retorno","Olá!Lucas,Desde já gostaríamos de nos desculpar pelo ocorrido e transtornos causados.A sua notificação foi recebida e, em até 24 horas úteis, entraremos em contato para resolução. Por gentileza, fique atento aos telefones e e-mail disponibilizados no site, pois será através deles que faremos a tratativa.Obrigado e até breve!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-03-30 11:43:00,"Olá!Lucas,Inicialmente, gostariamos de nos desculpar pelo ocorrido e transtornos ocasionados.Ao identificar sua postagem no site Reclame Aqui, nos empenhamos em atendê-lo prontamente e estamos felizes por resolver sua manifestação!A nossa Central de Cadastro foi acionada e já concluiu a sua matrícula! Informamos que o seu atendimento ocorrerá todas às Segundas-Feiras, através do nosso time Comercial. É muito importante para nós tê-lo como parceiro!Fique à vontade em nos contatar sempre que desejar através da nossa Central de Atendimento (0800 727 1100) ou via WhatsApp (11 98964 9773).A sua satisfação é o nosso objetivo! Adoraríamos receber sua avaliação!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-05 11:55:00,Resolvido,Sim,10
2021-03-29 16:49:00,PR,Curitiba,Nao consigo me cadastrar,"Abri uma hamburgueria a 3 meses e estou esse periodo tentando me cadastrar para comprar produtos mas nao tenho retorno e nem o cadastro concluido, ja enviei muitos emails e nenhum foi respondido tambem, espero que resolvam por favor ou pelo menos entrem em contato","Olá!Lucas,Desde já gostaríamos de nos desculpar pelo ocorrido e transtornos causados.A sua notificação foi recebida e, em até 24 horas úteis, entraremos em contato para resolução. Por gentileza, fique atento aos telefones e e-mail disponibilizados no site, pois será através deles que faremos a tratativa.Obrigado e até breve!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-03-30 11:17:00,"Olá!Lucas,Inicialmente, gostariamos de nos desculpar pelo ocorrido e transtornos ocasionados.Ao identificar sua postagem no site Reclame Aqui, nos empenhamos em atendê-lo prontamente e estamos felizes por resolver sua manifestação!A nossa Central de Cadastro foi acionada e já concluiu a sua matrícula! Informamos que o seu atendimento ocorrerá todas às Quintas-Feiras, através do nosso time Comercial. É muito importante para nós tê-lo como parceiro!Fique à vontade em nos contatar sempre que desejar através da nossa Central de Atendimento (0800 727 1100) ou via WhatsApp (11 98964 9773).A sua satisfação é o nosso objetivo! Adoraríamos receber sua avaliação!Atenciosamente,Equipe de Relacionamento Coca-Cola FEMSA!",2021-04-07 15:59:00,Resolvido,Sim,10
