DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,VALOR/R$,DESTINATARIO,UF,DATA DE ENTREGA,ESPERA/DIA
2020-05-25 00:00:00,MAGNAMED,Roraima,ESTADO,TRANSPORTE,25,1207250.0,Secretaria Estadual de Saúde,RR,2020-05-26 00:00:00,1
2020-05-28 00:00:00,VYAIRE,Roraima,ESTADO,UTI,25,1500000.0,Secretaria Estadual de Saúde,RR,2020-05-30 00:00:00,2
2020-05-28 00:00:00,MAGNAMED,Roraima,ESTADO,TRANSPORTE,25,1207250.0,Secretaria Estadual de Saúde,RR,2020-05-30 00:00:00,2
2021-01-25 00:00:00,VYAIRE,Roraima,ESTADO,UTI,50,3000000.0, SECRETARIA ESTADUAL DE SAÚDE DE RORAIMA,RR,2021-01-28 00:00:00,3
2020-09-06 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,15,900000.0,Secretaria Municipal de Saúde (Porto Alegre),RS,2020-11-06 00:00:00,61
2020-09-06 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,15,724350.0,Secretaria Municipal de Saúde (Porto Alegre),RS,2020-11-06 00:00:00,61
2020-06-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (ALVORADA),RS,2020-06-30 00:00:00,4
2020-06-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (CAXIAS DO SUL),RS,2020-06-29 00:00:00,3
2020-06-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (CAXIAS DO SUL),RS,2020-06-29 00:00:00,3
2020-06-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (PASSO FUNDO),RS,2020-06-29 00:00:00,3
2020-06-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (PASSO FUNDO),RS,2020-06-29 00:00:00,3
2020-06-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde (SANANDUVA),RS,2020-06-28 00:00:00,2
2020-06-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde - (SANTA CRUZ DO SUL),RS,2020-06-30 00:00:00,4
2020-06-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (SÃO LEOPOLDO),RS,2020-06-29 00:00:00,3
2020-06-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (VACARIA),RS,2020-06-29 00:00:00,3
2020-06-26 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde (VACARIA),RS,2020-06-29 00:00:00,3
2020-06-26 00:00:00,WEG,Rio Grande Do Sul,ESTADO,UTI,60,3600000.0,Secretaria Estadual de Saúde,RS,2020-06-29 00:00:00,3
2020-06-26 00:00:00,WEG,Rio Grande Do Sul,ESTADO,UTI,80,4800000.0,Secretaria Estadual de Saúde,RS,2020-06-29 00:00:00,3
2020-07-07 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,3,144870.0,CARAZINHO - Hospital Comunitário de Carazinho,RS,2020-07-13 00:00:00,6
2020-07-07 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,5,300000.0,IJUÍ - Hospital Caridade de Ijuí,RS,2020-07-13 00:00:00,6
2020-07-07 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,96580.0,IJUÍ - Hospital Caridade de Ijuí,RS,2020-07-13 00:00:00,6
2020-07-07 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,96580.0,SANTA ROSA - HOSPITAL VIDA E SAUDE ABOSCO,RS,2020-07-13 00:00:00,6
2020-07-15 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,35,2100000.0,Porto Alegre - SMS (Irmandade da Santa Casa de Misericórdia de Porto Alegre),RS,2020-07-17 00:00:00,2
2020-07-15 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,15,724350.0,Porto Alegre - SMS (Irmandade da Santa Casa de Misericórdia de Porto Alegre),RS,2020-07-17 00:00:00,2
2020-07-17 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,15,900000.0,PORTO ALEGRE - Secretaria Municipal de Saúde ,RS,2020-07-23 00:00:00,6
2020-07-17 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,10,200000.0,PORTO ALEGRE - Secretaria Municipal de Saúde ,RS,2020-07-23 00:00:00,6
2020-07-21 00:00:00,VYAIRE,Rio Grande Do Sul,ESTADO,UTI,100,6000000.0,PORTO ALEGRE - Secretaria Estadual de Saúde,RS,2020-07-23 00:00:00,2
2020-07-31 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Santa Vitoria do Palmar,RS,2020-10-08 00:00:00,69
2020-08-14 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,SMS de Sao Luiz Gonzaga,RS,2020-08-20 00:00:00,6
2020-08-14 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Capao da Canoa,RS,2020-08-20 00:00:00,6
2020-08-14 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,SMS DE MONTENEGRO  RS,RS,2020-08-20 00:00:00,6
2020-08-14 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,SECR MUN DE SAUDE DE PORTO XAVIER  RS,RS,2020-08-20 00:00:00,6
2020-08-14 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,SECR MUN DE SAUDE DE SANTO ANTONIO DA PA,RS,2020-08-20 00:00:00,6
2020-08-14 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,SECR MUN DE SAUDE DE TRES PASSOS  RS,RS,2020-08-20 00:00:00,6
2020-08-14 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Dom Pedrito,RS,2020-08-20 00:00:00,6
2020-08-14 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,SMS de Sao Jeronimo,RS,2020-08-20 00:00:00,6
2020-08-21 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,SECR MUN DE SAUDE DE CARAZINHO  RS,RS,2020-08-24 00:00:00,3
2020-08-21 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,5,300000.0,SECR MUN DE SAUDE DE OSORIO  RS,RS,2020-08-24 00:00:00,3
2020-08-21 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,5,241450.0,SECR MUN DE SAUDE DE OSORIO  RS,RS,2020-08-24 00:00:00,3
2020-08-21 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,4,193160.0,SECR MUN DE SAUDE DE MARIANA PIMENTEL  R,RS,2020-08-25 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,4,193160.0,SMS de Rio Grande,RS,2020-08-25 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,5,241450.0,SMS de Rio Grande,RS,2020-08-25 00:00:00,4
2020-08-21 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,5,300000.0,SMS de Rio Grande,RS,2020-08-25 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,96580.0,SECR MUN DE SAUDE DE PEDRO OSORIO  RS,RS,2020-08-26 00:00:00,5
2020-08-21 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,5,241450.0,SMS de Bage,RS,2020-08-26 00:00:00,5
2020-08-21 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,5,300000.0,SMS de Santana do Livramento,RS,2020-08-26 00:00:00,5
2020-08-21 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,5,241450.0,SMS de Santana do Livramento,RS,2020-08-26 00:00:00,5
2020-09-21 00:00:00,LEISTUNG,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,SMS DE MONTENEGRO  RS,RS,2020-09-28 00:00:00,7
2020-09-24 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,5,315629.85,SECR MUN DE SAUDE DE SAO FRANCISCO DE PAULA,RS,2020-09-30 00:00:00,6
2020-08-10 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,ESTADO,TRANSPORTE USA,10,631259.7,3o Batalhao de Suprimento,RS,2020-10-15 00:00:00,66
2020-08-10 00:00:00,KTK,Rio Grande Do Sul,ESTADO,UTI,5,300000.0,3o Batalhao de Suprimento,RS,2020-10-15 00:00:00,66
2020-10-16 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,SECR MUN DE SAUDE DE MUCUM  RS,RS,2020-10-21 00:00:00,5
2020-10-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,SECRETARIA MUNICIPAL DE SAUDE DE ITAQUI,RS,2020-10-30 00:00:00,4
2020-10-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,9,540000.0,SMS de Passo Fundo,RS,2020-10-30 00:00:00,4
2020-10-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,SECR MUN DE SAUDE DE DOIS LAJEADOS RS,RS,2020-10-29 00:00:00,3
2020-10-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,SECR MUN DE SAUDE DE MUCUM RS,RS,2020-10-29 00:00:00,3
2020-10-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,SMS DE PALMEIRA DAS MISSOES,RS,2020-10-29 00:00:00,3
2020-10-26 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,SMS de Cacequi,RS,2020-10-30 00:00:00,4
2020-10-26 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,SMS DE MATA RS,RS,2020-10-30 00:00:00,4
2020-10-26 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,2,126251.94,SMS de Sao Pedro do Sul,RS,2020-10-30 00:00:00,4
2020-10-26 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,SMS de Sao Vicente do Sul,RS,2020-10-30 00:00:00,4
2020-10-26 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,SMS de Sao Vicente do Sul,RS,2020-10-30 00:00:00,4
2020-10-26 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,SMS de Unistalda,RS,2020-10-31 00:00:00,5
2020-11-20 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,SECR MUN DE SAUDE DE SAO MARTINHO  RS,RS,2020-11-25 00:00:00,5
2020-11-20 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,SECR MUN DE SAUDE DE TUCUNDUVA  RS,RS,2020-11-25 00:00:00,5
2020-11-20 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,SMS de Horizontina,RS,2020-11-25 00:00:00,5
2020-11-20 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,3,189377.91,SMS DE TRES DE MAIO  RS,RS,2020-11-25 00:00:00,5
2020-11-20 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,4,252503.88,SMS DE SANTA ROSA RS,RS,2020-11-25 00:00:00,5
2020-11-20 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,3,180000.0,SECR MUN DE SAUDE DE SAO MARTINHO  RS,RS,2020-11-25 00:00:00,5
2020-11-20 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,3,180000.0,SMS de Horizontina,RS,2020-11-25 00:00:00,5
2020-11-20 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,8,480000.0,SMS DE TRES DE MAIO  RS,RS,2020-11-25 00:00:00,5
2020-11-20 00:00:00,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,8,480000.0,SMS DE SANTA ROSA RS,RS,2020-11-25 00:00:00,5
2020-08-12 00:00:00,LEISTUNG,Rio Grande Do Sul,MUNICIPIO,UTI,10,600000.0,SMS de Pelotas,RS,2020-09-12 00:00:00,31
2020-08-12 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,1,20000.0,SECR MUN DE SAUDE DE RESTINGA SECA  RS,RS,2020-09-12 00:00:00,31
2020-08-12 00:00:00,LEISTUNG,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,SECR MUN DE SAUDE DE RESTINGA SECA  RS,RS,2020-09-12 00:00:00,31
2020-08-12 00:00:00,LEISTUNG,Rio Grande Do Sul,MUNICIPIO,UTI,30,1800000.0,SMS de Caxias do Sul,RS,2020-09-12 00:00:00,31
2020-12-12 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,10,600000.0,SMS de Novo Hamburgo,RS,2020-12-16 00:00:00,4
2020-12-18 00:00:00,VYAIRE/INTERMED,Rio Grande Do Sul,MUNICIPIO,UTI,3,180000.0,HOSPITAL BOM PASTOR IJUI,RS,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,UNIDADE BASICA DE SAUDE DE MANOEL VIANA,RS,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,HOSPITAL DE CARIDADE DE SANTO CRISTO,RS,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,3,189377.91,HOSPITAL PANAMBI,RS,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE/INTERMED,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,HOSPITAL PANAMBI,RS,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,HOSPITAL SANTO ANTONIO,RS,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,Hospital Infantil fundacao Ivan Goulart,RS,2020-12-23 00:00:00,5
2020-12-23 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,3,189377.91,SANTA CASA DE CARIDADE DE BAGE,RS,2020-12-30 00:00:00,7
2020-12-23 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,2,126251.94,HOSPITAL DE CARIDADE BOA VISTA,RS,2020-12-30 00:00:00,7
2020-12-23 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL CAMPINA,RS,2020-12-30 00:00:00,7
2020-12-23 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL DE CARIDADE SAO ROQUE,RS,2020-12-30 00:00:00,7
2020-12-23 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL BOM PASTOR,RS,2020-12-30 00:00:00,7
2020-12-23 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL SAO PATRICIO DE ITAQUI,RS,2020-12-30 00:00:00,7
2021-01-15 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,10,600000.0,HOSPITAL UNIVERSITARIO SAO FRANCISCO DE PAULA,RS,2021-01-15 00:00:00,0
2021-01-22 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,HOSPITAL SAO LUIZ GONZAGA,RS,2021-01-26 00:00:00,4
2021-01-22 00:00:00,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,3,180000.0,HOSPITAL SAO JOSE,RS,2021-01-26 00:00:00,4
2021-02-26 00:00:00,KTK,Rio Grande Do Sul,ESTADO,TRANSPORTE,7,140000.0,HOSPITAL NOSSA SENHORA DA CONCEICAO SA_RS,RS,2021-02-26 00:00:00,0
2021-02-26 00:00:00,VYAIRE LTV 2200 USA,Rio Grande Do Sul,ESTADO,TRANSPORTE USA,23,1451897.31,HOSPITAL NOSSA SENHORA DA CONCEICAO SA_RS,RS,2021-02-26 00:00:00,0
2021-02-26 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,8,160000.0,FUNDACAO HOSPITALAR SANTA TEREZINHA DE ERECHIM,RS,2021-02-26 00:00:00,0
2021-02-26 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,40000.0,HOSPITAL ESTRELA,RS,2021-02-26 00:00:00,0
2021-02-26 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,5,100000.0,HOSPITAL BRUNO BORN,RS,2021-02-26 00:00:00,0
2021-02-26 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,5,100000.0,HOSPITAL DE CARIDADE SAO ROQUE,RS,2021-02-26 00:00:00,0
2021-02-26 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,40000.0,HOSPITAL SAO JOAO BATISTA NOVA BRESCIA,RS,2021-02-26 00:00:00,0
2021-02-26 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,1,20000.0,HOSPITAL SAO JOSE,RS,2021-02-26 00:00:00,0
2021-02-26 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,40000.0,HOSPITAL DE CARIDADE DE SANTIAGO,RS,2021-02-26 00:00:00,0
2021-02-26 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,5,100000.0,UCPEL HOSPITAL UNIVERSITARIO SAO FRANCISCO DE PAULA,RS,2021-02-26 00:00:00,0
2021-04-03 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,40000.0,HOSPITAL SAPIRANGA,RS,2021-06-03 00:00:00,61
2021-04-03 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,1,20000.0,HOSPITAL SANTO ANTONIO de TAPEJARA,RS,2021-06-03 00:00:00,61
2021-06-03 00:00:00,LEISTUNG,Rio Grande Do Sul,ESTADO,UTI,25,1500000.0,SMS PORTO ALEGRE,RS,2021-07-03 00:00:00,30
2021-03-13 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,40000.0,SECR. MUN. DE SAÚDE DE SAO JOSE DO OURO ,RS,2021-03-15 00:00:00,2
2021-03-13 00:00:00,HORTRON,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,SECR. MUN. DE SAÚDE DE SAO JOSE DO OURO ,RS,2021-03-15 00:00:00,2
2021-03-13 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Faxinal do Soturno ,RS,2021-03-16 00:00:00,3
2021-03-13 00:00:00,HORTRON,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,SMS de Faxinal do Soturno ,RS,2021-03-16 00:00:00,3
2021-03-13 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Lajeado ,RS,2021-03-16 00:00:00,3
2021-03-13 00:00:00,HORTRON,Rio Grande Do Sul,MUNICIPIO,UTI,4,240000.0,SMS de Erechim ,RS,2021-03-15 00:00:00,2
2021-03-13 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,5,100000.0,SMS de São Jeronimo ,RS,2021-03-16 00:00:00,3
2021-03-13 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,5,100000.0,HOSPITAL MONTENEGRO ,RS,2021-03-16 00:00:00,3
2021-03-13 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,6,120000.0,HOSPITAL CASA DE SAÚDE ,RS,2021-03-16 00:00:00,3
2021-03-13 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,10,200000.0,HOSPITAL UNIVERSITARIO DE SANTA MARIA ,RS,2021-03-16 00:00:00,3
2021-03-13 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de São Pedro do Sul ,RS,2021-03-16 00:00:00,3
2021-03-13 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,40000.0,SECR. MUN. DE SAÚDE DE SANTA BARBARA DO SUL ,RS,2021-03-16 00:00:00,3
2021-03-13 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,4,80000.0,SECR. MUN. DE SAÚDE DE NOVA PRATA,RS,2021-03-16 00:00:00,3
2021-03-13 00:00:00,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,40000.0,HOSPITAL MUNICIPAL VILA MARIA ,RS,2021-03-16 00:00:00,3
2021-03-13 00:00:00,LIFEMED,Rio Grande Do Sul,ESTADO,UTI,40,2400000.0,SES DE PORTO ALEGRE,RS,2021-03-15 00:00:00,2
2021-03-13 00:00:00,ALLIAGE,Rio Grande Do Sul,MUNICIPIO,UTI,3,180000.0,SMS de Pelotas ,RS,2021-03-17 00:00:00,4
2021-03-13 00:00:00,HORTRON,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,SMS de Pelotas ,RS,2021-03-17 00:00:00,4
2021-03-13 00:00:00,LIFEMED,Rio Grande Do Sul,MUNICIPIO,UTI,10,600000.0,SMS de Passo Fundo,RS,2021-03-16 00:00:00,3
2021-03-19 00:00:00,LIFEMED,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,HOSPITAL NOSSA SENHORA DA OLIVEIRA ,RS,2021-03-23 00:00:00,4
2021-03-19 00:00:00,LIFEMED,Rio Grande Do Sul,MUNICIPIO,UTI,4,240000.0,SANTA CASA DE CARIDADE DE BAGE ,RS,2021-03-23 00:00:00,4
2021-03-19 00:00:00,LIFEMED,Rio Grande Do Sul,MUNICIPIO,UTI,3,180000.0,HOSPITAL UNIVERSITARIO URCAMP,RS,2021-03-23 00:00:00,4
2021-03-19 00:00:00,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,SECR. MUN. DE SAUDE DE ESTANCIA VELHA,RS,2021-03-23 00:00:00,4
2021-03-19 00:00:00,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,5,300000.0,SMS de Alegrete,RS,2021-03-23 00:00:00,4
2021-03-24 00:00:00,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,HOSPITAL DE CARIDADE BRASILINA TERRA,RS,2021-03-27 00:00:00,3
2021-03-24 00:00:00,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,4,240000.0,HOSPITAL CRISTO REDENTOR MARAU,RS,2021-03-27 00:00:00,3
2021-03-24 00:00:00,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,4,240000.0,HOSPITAL DE CAMPANHA COVID 19,RS,2021-03-27 00:00:00,3
2021-03-24 00:00:00,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,HOSPITAL SAO JOSE SERTAO,RS,2021-03-26 00:00:00,2
2021-03-24 00:00:00,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,HOSPITAL SCHLATTER,RS,2021-03-26 00:00:00,2
2021-03-24 00:00:00,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,4,240000.0,SMS de Bento Goncalves,RS,2021-03-27 00:00:00,3
2021-03-24 00:00:00,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,HOSPITAL DE CARIDADE DE IJUI,RS,2021-03-26 00:00:00,2
2021-03-24 00:00:00,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,SECR MUN DE SAUDE DE BOM PRINCIPIO  RS,RS,2021-03-26 00:00:00,2
2021-03-24 00:00:00,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,HOSPITAL NOSSA SENHORA APARECIDA DE CAMA,RS,2021-03-27 00:00:00,3
2021-04-16 00:00:00,LIFEMED,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,POLICLINICA TIMBAUVA ,RS,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,HOSPITAL SAO JOAO SANANDUVA ,RS,2021-04-19 00:00:00,3
2021-04-16 00:00:00,LIFEMED,Rio Grande Do Sul,MUNICIPIO,UTI,1,60000.0,HOSPITAL SANTO ANTONIO TENENTE PORTELA ,RS,2021-04-20 00:00:00,4
2021-04-19 00:00:00,HORTRON,Rio Grande Do Sul,MUNICIPIO,UTI,3,180000.0,SMS DE SAO BORJA,RS,2021-04-22 00:00:00,3
2021-04-19 00:00:00,HORTRON,Rio Grande Do Sul,MUNICIPIO,UTI,2,120000.0,SMS de Pantano Grande,RS,2021-04-22 00:00:00,3
2020-04-18 00:00:00,VYAIRE,Santa Catarina,ESTADO,UTI,15,900000.0,Hospital e Maternidade Marieta Konder Bornhausen - Itajaí/SC,SC,2020-04-19 00:00:00,1
2020-04-18 00:00:00,MAGNAMED,Santa Catarina,ESTADO,TRANSPORTE,2,96580.0,Hospital e Maternidade Marieta Konder Bornhausen - Itajaí/SC,SC,2020-04-19 00:00:00,1
2020-06-16 00:00:00,MAGNAMED,Santa Catarina,ESTADO,TRANSPORTE,10,482900.0,Secretaria Estadual de Saúde,SC,2020-06-22 00:00:00,6
2020-06-16 00:00:00,WEG,Santa Catarina,ESTADO,UTI,10,600000.0,Secretaria Estadual de Saúde,SC,2020-06-22 00:00:00,6
